Team_id,Team,Player,Position,Matchs,On_start_%,Goals,Assists,Total_Points,Points_Average,Last_5_games_points,J_6,J_5,J_4,J_3,J_2,Avg_last_5_games,Value,img,squad_img
9,RCD Mallorca,Ángel Rodríguez,DL,0,0,0,0,2,2,"['-', '-', '-', '-', '2']",0,0,0,0,2,0.4,1280000,https://www.comuniate.com/caras3/1014.png,https://www.comuniate.com/intranet/equipos/fotos/116.jpg
10,Real Betis Balompié,Rui Silva,PT,6,100,0,1,36,6,"['9', '8', '2', '7', '3']",9,8,2,7,3,5.8,4390000,https://www.comuniate.com/caras3/2360.png,https://www.comuniate.com/intranet/equipos/fotos/9.jpg
10,Real Betis Balompié,Dani Martín,PT,6,0,0,0,0,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,190000,https://www.comuniate.com/caras3/2836.png,https://www.comuniate.com/intranet/equipos/fotos/9.jpg
10,Real Betis Balompié,Claudio Bravo,PT,6,0,0,0,0,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,1270000,https://www.comuniate.com/caras3/201.png,https://www.comuniate.com/intranet/equipos/fotos/9.jpg
10,Real Betis Balompié,Pezzella,DF,6,83,6,1,24,4.8,"['-', '2', '9', '8', '5']",0,2,9,8,5,4.8,3770000,https://www.comuniate.com/caras3/2094.png,https://www.comuniate.com/intranet/equipos/fotos/9.jpg
10,Real Betis Balompié,Édgar González,DF,5,67,0,1,24,4.8,"['5', '-4', '-', '8', '5']",5,-4,0,8,5,2.8,3590000,https://www.comuniate.com/caras3/2869.png,https://www.comuniate.com/intranet/equipos/fotos/9.jpg
10,Real Betis Balompié,Luiz Felipe,DF,5,50,0,0,24,6,"['4', '8', '4', '-', '2']",4,8,4,0,2,3.6,4750000,https://www.comuniate.com/caras3/3288.png,https://www.comuniate.com/intranet/equipos/fotos/9.jpg
10,Real Betis Balompié,Álex Moreno,DF,5,100,1,0,16,2.7,"['2', '3', '-1', '7', '2']",2,3,-1,7,2,2.6,4840000,https://www.comuniate.com/caras3/1908.png,https://www.comuniate.com/intranet/equipos/fotos/9.jpg
10,Real Betis Balompié,Sabaly,DF,5,33,0,0,13,6.5,"['-', '-', '5', '8', '-']",0,0,5,8,0,2.6,2590000,https://www.comuniate.com/caras3/3101.png,https://www.comuniate.com/intranet/equipos/fotos/9.jpg
10,Real Betis Balompié,Martín Montoya,DF,4,17,2,0,4,4,"['-', '-', '-', '-', '4']",0,0,0,0,4,0.8,290000,https://www.comuniate.com/caras3/1325.png,https://www.comuniate.com/intranet/equipos/fotos/9.jpg
10,Real Betis Balompié,Fran Delgado,DF,4,0,0,1,2,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,240000,https://www.comuniate.com/caras3/3319.png,https://www.comuniate.com/intranet/equipos/fotos/9.jpg
10,Real Betis Balompié,Víctor Ruiz,DF,6,0,0,0,0,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,450000,https://www.comuniate.com/caras3/1097.png,https://www.comuniate.com/intranet/equipos/fotos/9.jpg
10,Real Betis Balompié,Juan Miranda,DF,4,0,1,0,0,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,520000,https://www.comuniate.com/caras3/2985.png,https://www.comuniate.com/intranet/equipos/fotos/9.jpg
10,Real Betis Balompié,Guido Rodríguez,MD,4,100,0,0,33,5.5,"['4', '6', '5', '4', '7']",4,6,5,4,7,5.2,7460000,https://www.comuniate.com/caras3/2893.png,https://www.comuniate.com/intranet/equipos/fotos/9.jpg
10,Real Betis Balompié,William Carvalho,MD,4,83,0,1,29,5.8,"['2', '7', '-', '8', '3']",2,7,0,8,3,4.0,7280000,https://www.comuniate.com/caras3/2628.png,https://www.comuniate.com/intranet/equipos/fotos/9.jpg
10,Real Betis Balompié,Canales,MD,2,50,0,0,26,6.5,"['-', '3', '14', '7', '2']",0,3,14,7,2,5.2,13730000,https://www.comuniate.com/caras3/947.png,https://www.comuniate.com/intranet/equipos/fotos/9.jpg
10,Real Betis Balompié,Rodrigo Sánchez,MD,3,83,0,0,21,4.2,"['1', '2', '-', '11', '2']",1,2,0,11,2,3.2,2340000,https://www.comuniate.com/caras3/3033.png,https://www.comuniate.com/intranet/equipos/fotos/9.jpg
10,Real Betis Balompié,Aitor Ruibal,MD,1,50,0,0,20,3.3,"['2', '5', '3', '2', '3']",2,5,3,2,3,3.0,2330000,https://www.comuniate.com/caras3/2504.png,https://www.comuniate.com/intranet/equipos/fotos/9.jpg
10,Real Betis Balompié,Fekir,MD,2,67,0,0,18,4.5,"['5', '5', '1', '-', '-']",5,5,1,0,0,2.2,13140000,https://www.comuniate.com/caras3/2837.png,https://www.comuniate.com/intranet/equipos/fotos/9.jpg
10,Real Betis Balompié,Luiz Henrique,MD,3,33,0,0,11,2.8,"['-', '2', '1', '6', '2']",0,2,1,6,2,2.2,5750000,https://www.comuniate.com/caras3/3245.png,https://www.comuniate.com/intranet/equipos/fotos/9.jpg
10,Real Betis Balompié,Paul Akouokou,MD,3,0,0,0,6,2,"['3', '-', '-', '-', '3']",3,0,0,0,3,1.2,510000,https://www.comuniate.com/caras3/2993.png,https://www.comuniate.com/intranet/equipos/fotos/9.jpg
10,Real Betis Balompié,Guardado,MD,1,17,0,0,4,1.3,"['-', '-', '2', '2', '-']",0,0,2,2,0,0.8,570000,https://www.comuniate.com/caras3/641.png,https://www.comuniate.com/intranet/equipos/fotos/9.jpg
10,Real Betis Balompié,Joaquín,MD,2,0,0,0,2,2,"['-', '-', '2', '-', '-']",0,0,2,0,0,0.4,700000,https://www.comuniate.com/caras3/111.png,https://www.comuniate.com/intranet/equipos/fotos/9.jpg
10,Real Betis Balompié,Camarasa,MD,1,0,0,0,0,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,220000,https://www.comuniate.com/caras3/1807.png,https://www.comuniate.com/intranet/equipos/fotos/9.jpg
10,Real Betis Balompié,Borja Iglesias,DL,1,100,0,0,59,9.8,"['15', '9', '4', '3', '16']",15,9,4,3,16,9.4,18300000,https://www.comuniate.com/caras3/2009.png,https://www.comuniate.com/intranet/equipos/fotos/9.jpg
10,Real Betis Balompié,Juanmi Jiménez,DL,0,67,0,0,19,4.8,"['-1', '2', '2', '-', '-']",-1,2,2,0,0,0.6,10390000,https://www.comuniate.com/caras3/1112.png,https://www.comuniate.com/intranet/equipos/fotos/9.jpg
10,Real Betis Balompié,Willian José,DL,0,0,0,0,7,2.3,"['-', '-', '3', '2', '2']",0,0,3,2,2,1.4,4780000,https://www.comuniate.com/caras3/1847.png,https://www.comuniate.com/intranet/equipos/fotos/9.jpg
10,Real Betis Balompié,Loren Morón,DL,0,0,0,0,5,2.5,"['2', '-', '-', '-', '-']",2,0,0,0,0,0.4,500000,https://www.comuniate.com/caras3/2533.png,https://www.comuniate.com/intranet/equipos/fotos/9.jpg
11,Real Sociedad de Fútbol,Alex Remiro,PT,6,100,0,0,33,5.5,"['-1', '11', '6', '7', '3']",-1,11,6,7,3,5.2,5010000,https://www.comuniate.com/caras3/2369.png,https://www.comuniate.com/intranet/equipos/fotos/14.jpg
11,Real Sociedad de Fútbol,Andoni Zubiaurre,PT,6,0,0,1,0,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,380000,https://www.comuniate.com/caras3/3323.png,https://www.comuniate.com/intranet/equipos/fotos/14.jpg
11,Real Sociedad de Fútbol,Zubeldia,DF,6,83,0,2,18,3,"['2', '4', '2', '5', '-']",2,4,2,5,0,2.6,1900000,https://www.comuniate.com/caras3/2371.png,https://www.comuniate.com/intranet/equipos/fotos/14.jpg
11,Real Sociedad de Fútbol,Aihen Muñoz,DF,6,83,3,0,15,2.5,"['-1', '4', '4', '3', '3']",-1,4,4,3,3,2.6,1300000,https://www.comuniate.com/caras3/2719.png,https://www.comuniate.com/intranet/equipos/fotos/14.jpg
11,Real Sociedad de Fútbol,Le Normand,DF,6,67,0,0,14,3.5,"['1', '5', '2', '-', '-']",1,5,2,0,0,1.6,5320000,https://www.comuniate.com/caras3/2691.png,https://www.comuniate.com/intranet/equipos/fotos/14.jpg
11,Real Sociedad de Fútbol,Aritz Elustondo,DF,6,50,0,0,14,2.8,"['0', '4', '2', '-', '2']",0,4,2,0,2,1.6,3300000,https://www.comuniate.com/caras3/2016.png,https://www.comuniate.com/intranet/equipos/fotos/14.jpg
11,Real Sociedad de Fútbol,Gorosabel,DF,6,50,0,0,12,2.4,"['2', '5', '1', '2', '2']",2,5,1,2,2,2.4,2400000,https://www.comuniate.com/caras3/2491.png,https://www.comuniate.com/intranet/equipos/fotos/14.jpg
11,Real Sociedad de Fútbol,Jon Pacheco,DF,6,33,1,1,7,2.3,"['-', '2', '-', '1', '4']",0,2,0,1,4,1.4,720000,https://www.comuniate.com/caras3/2918.png,https://www.comuniate.com/intranet/equipos/fotos/14.jpg
11,Real Sociedad de Fútbol,Álex Sola,DF,4,17,0,0,7,3.5,"['-', '-', '3', '4', '-']",0,0,3,4,0,1.4,430000,https://www.comuniate.com/caras3/2746.png,https://www.comuniate.com/intranet/equipos/fotos/14.jpg
11,Real Sociedad de Fútbol,Diego Rico,DF,5,17,0,0,3,3,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,2300000,https://www.comuniate.com/caras3/2301.png,https://www.comuniate.com/intranet/equipos/fotos/14.jpg
11,Real Sociedad de Fútbol,Brais Méndez,MD,5,83,0,0,45,7.5,"['2', '11', '6', '11', '10']",2,11,6,11,10,8.0,9620000,https://www.comuniate.com/caras3/2490.png,https://www.comuniate.com/intranet/equipos/fotos/14.jpg
11,Real Sociedad de Fútbol,Mikel Merino,MD,3,100,1,0,37,6.2,"['6', '1', '5', '7', '7']",6,1,5,7,7,5.2,11620000,https://www.comuniate.com/caras3/2626.png,https://www.comuniate.com/intranet/equipos/fotos/14.jpg
11,Real Sociedad de Fútbol,Kubo,MD,6,83,0,2,29,4.8,"['3', '2', '2', '2', '11']",3,2,2,2,11,4.0,6350000,https://www.comuniate.com/caras3/2852.png,https://www.comuniate.com/intranet/equipos/fotos/14.jpg
11,Real Sociedad de Fútbol,Zubimendi,MD,3,100,0,0,29,4.8,"['2', '11', '3', '4', '5']",2,11,3,4,5,5.0,4080000,https://www.comuniate.com/caras3/2756.png,https://www.comuniate.com/intranet/equipos/fotos/14.jpg
11,Real Sociedad de Fútbol,Silva,MD,2,83,1,0,21,3.5,"['4', '4', '2', '2', '3']",4,4,2,2,3,3.0,7380000,https://www.comuniate.com/caras3/113.png,https://www.comuniate.com/intranet/equipos/fotos/14.jpg
11,Real Sociedad de Fútbol,Beñat Turrientes,MD,2,17,1,0,6,2,"['2', '-', '-', '1', '3']",2,0,0,1,3,1.2,380000,https://www.comuniate.com/caras3/3174.png,https://www.comuniate.com/intranet/equipos/fotos/14.jpg
11,Real Sociedad de Fútbol,Ander Barrenetxea,MD,1,0,0,0,4,1.3,"['-', '1', '1', '-', '-']",0,1,1,0,0,0.4,1000000,https://www.comuniate.com/caras3/2695.png,https://www.comuniate.com/intranet/equipos/fotos/14.jpg
11,Real Sociedad de Fútbol,Illarramendi,MD,2,0,0,0,4,2,"['-', '1', '-', '-', '-']",0,1,0,0,0,0.2,1000000,https://www.comuniate.com/caras3/1231.png,https://www.comuniate.com/intranet/equipos/fotos/14.jpg
11,Real Sociedad de Fútbol,Robert Navarro,MD,3,0,0,0,2,2,"['2', '-', '-', '-', '-']",2,0,0,0,0,0.4,390000,https://www.comuniate.com/caras3/3048.png,https://www.comuniate.com/intranet/equipos/fotos/14.jpg
11,Real Sociedad de Fútbol,Merquelanz,MD,4,0,0,0,0,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,280000,https://www.comuniate.com/caras3/2666.png,https://www.comuniate.com/intranet/equipos/fotos/14.jpg
11,Real Sociedad de Fútbol,Ander Martín,MD,3,0,0,0,0,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,210000,https://www.comuniate.com/caras3/3235.png,https://www.comuniate.com/intranet/equipos/fotos/14.jpg
11,Real Sociedad de Fútbol,Guevara,MD,2,0,0,0,0,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,570000,https://www.comuniate.com/caras3/2748.png,https://www.comuniate.com/intranet/equipos/fotos/14.jpg
11,Real Sociedad de Fútbol,Umar Sadiq,DL,1,67,0,0,25,5,"['5', '7', '9', '2', '-']",5,7,9,2,0,4.6,11640000,https://www.comuniate.com/caras3/3270.png,https://www.comuniate.com/intranet/equipos/fotos/14.jpg
11,Real Sociedad de Fútbol,Ali Cho,DL,0,33,0,0,25,4.2,"['2', '4', '10', '7', '2']",2,4,10,7,2,5.0,7860000,https://www.comuniate.com/caras3/3277.png,https://www.comuniate.com/intranet/equipos/fotos/14.jpg
11,Real Sociedad de Fútbol,Sorloth,DL,0,50,0,0,11,3.7,"['-', '-', '2', '0', '9']",0,0,2,0,9,2.2,6080000,https://www.comuniate.com/caras3/3159.png,https://www.comuniate.com/intranet/equipos/fotos/14.jpg
11,Real Sociedad de Fútbol,Karrikaburu,DL,0,0,0,0,11,2.8,"['2', '2', '-', '1', '-']",2,2,0,1,0,1.0,2090000,https://www.comuniate.com/caras3/3314.png,https://www.comuniate.com/intranet/equipos/fotos/14.jpg
11,Real Sociedad de Fútbol,Carlos Fernández,DL,0,0,0,0,0,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,1020000,https://www.comuniate.com/caras3/1834.png,https://www.comuniate.com/intranet/equipos/fotos/14.jpg
11,Real Sociedad de Fútbol,Oyarzabal,DL,0,0,0,0,0,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,5720000,https://www.comuniate.com/caras3/2161.png,https://www.comuniate.com/intranet/equipos/fotos/14.jpg
12,Villarreal CF,Rulli,PT,6,100,0,0,44,7.3,"['11', '8', '5', '6', '2']",11,8,5,6,2,6.4,5370000,https://www.comuniate.com/caras3/1915.png,https://www.comuniate.com/intranet/equipos/fotos/19.jpg
12,Villarreal CF,Pepe Reina,PT,6,0,0,0,0,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,710000,https://www.comuniate.com/caras3/2877.png,https://www.comuniate.com/intranet/equipos/fotos/19.jpg
12,Villarreal CF,Albiol,DF,6,100,0,0,33,5.5,"['7', '4', '8', '5', '5']",7,4,8,5,5,5.8,5450000,https://www.comuniate.com/caras3/106.png,https://www.comuniate.com/intranet/equipos/fotos/19.jpg
12,Villarreal CF,Pau Torres,DF,6,100,0,0,32,5.3,"['7', '7', '7', '4', '4']",7,7,7,4,4,5.8,7700000,https://www.comuniate.com/caras3/2554.png,https://www.comuniate.com/intranet/equipos/fotos/19.jpg
12,Villarreal CF,Alfonso Pedraza,DF,6,100,0,1,31,5.2,"['8', '6', '7', '2', '4']",8,6,7,2,4,5.4,4870000,https://www.comuniate.com/caras3/2031.png,https://www.comuniate.com/intranet/equipos/fotos/19.jpg
12,Villarreal CF,Kiko Femenía,DF,6,50,0,0,17,4.3,"['-', '2', '6', '5', '4']",0,2,6,5,4,3.4,2430000,https://www.comuniate.com/caras3/1168.png,https://www.comuniate.com/intranet/equipos/fotos/19.jpg
12,Villarreal CF,Johan Mojica,DF,6,50,1,1,15,3,"['10', '2', '-', '-', '-']",10,2,0,0,0,2.4,3450000,https://www.comuniate.com/caras3/1732.png,https://www.comuniate.com/intranet/equipos/fotos/19.jpg
12,Villarreal CF,Juan Foyth,DF,5,50,2,0,15,5,"['7', '2', '-', '3', '2']",7,2,0,3,2,2.8,4710000,https://www.comuniate.com/caras3/3017.png,https://www.comuniate.com/intranet/equipos/fotos/19.jpg
12,Villarreal CF,Aïssa Mandi,DF,6,0,1,1,4,2,"['-', '-', '2', '-', '-']",0,0,2,0,0,0.4,840000,https://www.comuniate.com/caras3/2251.png,https://www.comuniate.com/intranet/equipos/fotos/19.jpg
12,Villarreal CF,Jorge Cuenca,DF,5,0,1,0,0,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,810000,https://www.comuniate.com/caras3/3093.png,https://www.comuniate.com/intranet/equipos/fotos/19.jpg
12,Villarreal CF,Parejo,MD,4,100,0,0,40,6.7,"['8', '3', '5', '4', '10']",8,3,5,4,10,6.0,15720000,https://www.comuniate.com/caras3/951.png,https://www.comuniate.com/intranet/equipos/fotos/19.jpg
12,Villarreal CF,Álex Baena,MD,3,0,0,0,39,6.5,"['4', '2', '3', '1', '10']",4,2,3,1,10,4.0,5680000,https://www.comuniate.com/caras3/2943.png,https://www.comuniate.com/intranet/equipos/fotos/19.jpg
12,Villarreal CF,Coquelin,MD,6,33,1,0,30,5,"['2', '1', '12', '3', '6']",2,1,12,3,6,4.8,3710000,https://www.comuniate.com/caras3/2522.png,https://www.comuniate.com/intranet/equipos/fotos/19.jpg
12,Villarreal CF,Lo Celso,MD,6,83,0,1,28,5.6,"['3', '6', '10', '4', '5']",3,6,10,4,5,5.6,13000000,https://www.comuniate.com/caras3/2684.png,https://www.comuniate.com/intranet/equipos/fotos/19.jpg
12,Villarreal CF,Yéremi Pino,MD,6,83,1,0,27,4.5,"['8', '1', '2', '5', '4']",8,1,2,5,4,4.0,8630000,https://www.comuniate.com/caras3/3031.png,https://www.comuniate.com/intranet/equipos/fotos/19.jpg
12,Villarreal CF,Samu Chukwueze,MD,6,17,3,0,26,4.3,"['4', '5', '3', '7', '2']",4,5,3,7,2,4.2,3900000,https://www.comuniate.com/caras3/2687.png,https://www.comuniate.com/intranet/equipos/fotos/19.jpg
12,Villarreal CF,Capoue,MD,1,100,0,0,26,4.3,"['2', '4', '4', '3', '8']",2,4,4,3,8,4.2,5090000,https://www.comuniate.com/caras3/3051.png,https://www.comuniate.com/intranet/equipos/fotos/19.jpg
12,Villarreal CF,Morlanes,MD,2,0,0,0,0,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,620000,https://www.comuniate.com/caras3/2671.png,https://www.comuniate.com/intranet/equipos/fotos/19.jpg
12,Villarreal CF,Alberto Moreno,MD,2,0,0,0,0,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,810000,https://www.comuniate.com/caras3/1659.png,https://www.comuniate.com/intranet/equipos/fotos/19.jpg
12,Villarreal CF,Carlo Adriano,MD,0,0,0,0,0,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,280000,https://www.comuniate.com/caras3/3211.png,https://www.comuniate.com/intranet/equipos/fotos/19.jpg
12,Villarreal CF,Trigueros,MD,0,0,0,0,0,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,2110000,https://www.comuniate.com/caras3/1699.png,https://www.comuniate.com/intranet/equipos/fotos/19.jpg
12,Villarreal CF,Gerard Moreno,DL,0,83,0,0,22,4.4,"['6', '5', '9', '0', '-']",6,5,9,0,0,4.0,18050000,https://www.comuniate.com/caras3/1927.png,https://www.comuniate.com/intranet/equipos/fotos/19.jpg
12,Villarreal CF,Nicolas Jackson,DL,0,83,0,0,22,3.7,"['2', '2', '6', '0', '2']",2,2,6,0,2,2.4,7370000,https://www.comuniate.com/caras3/3210.png,https://www.comuniate.com/intranet/equipos/fotos/19.jpg
12,Villarreal CF,Morales,DL,0,17,0,0,20,3.3,"['2', '3', '9', '2', '2']",2,3,9,2,2,3.6,6430000,https://www.comuniate.com/caras3/1868.png,https://www.comuniate.com/intranet/equipos/fotos/19.jpg
12,Villarreal CF,Danjuma,DL,0,0,0,0,2,2,"['-', '-', '-', '-', '2']",0,0,0,0,2,0.4,9140000,https://www.comuniate.com/caras3/3150.png,https://www.comuniate.com/intranet/equipos/fotos/19.jpg
12,Villarreal CF,Fernando Niño,DL,0,0,0,0,0,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,770000,https://www.comuniate.com/caras3/2895.png,https://www.comuniate.com/intranet/equipos/fotos/19.jpg
13,Valencia CF,Mamardashvili,PT,6,100,0,0,35,5.8,"['2', '8', '4', '6', '9']",2,8,4,6,9,5.8,3490000,https://www.comuniate.com/caras3/3102.png,https://www.comuniate.com/intranet/equipos/fotos/18.jpg
13,Valencia CF,Jaume Doménech,PT,6,0,1,0,0,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,390000,https://www.comuniate.com/caras3/2149.png,https://www.comuniate.com/intranet/equipos/fotos/18.jpg
13,Valencia CF,Diakhaby,DF,6,100,1,0,34,5.7,"['2', '3', '6', '14', '6']",2,3,6,14,6,6.2,2620000,https://www.comuniate.com/caras3/2614.png,https://www.comuniate.com/intranet/equipos/fotos/18.jpg
13,Valencia CF,Lato,DF,6,33,0,0,31,5.2,"['7', '3', '6', '4', '9']",7,3,6,4,9,5.8,2360000,https://www.comuniate.com/caras3/2345.png,https://www.comuniate.com/intranet/equipos/fotos/18.jpg
13,Valencia CF,Thierry Correia,DF,6,100,0,3,31,5.2,"['2', '5', '15', '4', '3']",2,5,15,4,3,5.8,3810000,https://www.comuniate.com/caras3/2863.png,https://www.comuniate.com/intranet/equipos/fotos/18.jpg
13,Valencia CF,Cömert,DF,6,67,2,0,12,3,"['-', '4', '6', '-', '5']",0,4,6,0,5,3.0,1180000,https://www.comuniate.com/caras3/3226.png,https://www.comuniate.com/intranet/equipos/fotos/18.jpg
13,Valencia CF,Gayà,DF,5,33,0,2,11,5.5,"['-', '-', '-', '2', '9']",0,0,0,2,9,2.2,5910000,https://www.comuniate.com/caras3/1844.png,https://www.comuniate.com/intranet/equipos/fotos/18.jpg
13,Valencia CF,Foulquier,DF,4,0,0,0,10,2.5,"['4', '2', '2', '-', '-']",4,2,2,0,0,1.6,990000,https://www.comuniate.com/caras3/1780.png,https://www.comuniate.com/intranet/equipos/fotos/18.jpg
13,Valencia CF,Gabriel Paulista,DF,3,33,1,0,9,3,"['5', '-', '-', '2', '2']",5,0,0,2,2,1.8,4240000,https://www.comuniate.com/caras3/1768.png,https://www.comuniate.com/intranet/equipos/fotos/18.jpg
13,Valencia CF,Cristhian Mosquera,DF,4,0,1,0,5,2.5,"['-', '-', '1', '-', '-']",0,0,1,0,0,0.2,530000,https://www.comuniate.com/caras3/3220.png,https://www.comuniate.com/intranet/equipos/fotos/18.jpg
13,Valencia CF,Jesús Vázquez,DF,6,33,1,0,3,1.5,"['0', '-', '-', '-', '-']",0,0,0,0,0,0.0,1240000,https://www.comuniate.com/caras3/3173.png,https://www.comuniate.com/intranet/equipos/fotos/18.jpg
13,Valencia CF,Rubén Iranzo,DF,6,0,1,0,0,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,200000,https://www.comuniate.com/caras3/3191.png,https://www.comuniate.com/intranet/equipos/fotos/18.jpg
13,Valencia CF,Özkacar,DF,3,0,0,0,0,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,900000,https://www.comuniate.com/caras3/3324.png,https://www.comuniate.com/intranet/equipos/fotos/18.jpg
13,Valencia CF,Samu Castillejo,MD,5,100,1,0,36,6,"['4', '4', '12', '3', '10']",4,4,12,3,10,6.6,8240000,https://www.comuniate.com/caras3/1968.png,https://www.comuniate.com/intranet/equipos/fotos/18.jpg
13,Valencia CF,Guillamón,MD,2,100,0,0,33,5.5,"['2', '4', '12', '5', '6']",2,4,12,5,6,5.8,4820000,https://www.comuniate.com/caras3/2908.png,https://www.comuniate.com/intranet/equipos/fotos/18.jpg
13,Valencia CF,Samuel Lino,MD,2,100,0,0,28,4.7,"['4', '2', '11', '4', '2']",4,2,11,4,2,4.6,5740000,https://www.comuniate.com/caras3/3256.png,https://www.comuniate.com/intranet/equipos/fotos/18.jpg
13,Valencia CF,Yunus Musah,MD,3,83,1,1,25,5,"['3', '6', '12', '2', '-']",3,6,12,2,0,4.6,3590000,https://www.comuniate.com/caras3/2995.png,https://www.comuniate.com/intranet/equipos/fotos/18.jpg
13,Valencia CF,Nico González,MD,2,33,0,0,22,3.7,"['2', '4', '12', '-1', '2']",2,4,12,-1,2,3.8,5090000,https://www.comuniate.com/caras3/3146.png,https://www.comuniate.com/intranet/equipos/fotos/18.jpg
13,Valencia CF,André Almeida,MD,1,17,0,0,20,6.7,"['-', '-', '3', '8', '9']",0,0,3,8,9,4.0,3340000,https://www.comuniate.com/caras3/3325.png,https://www.comuniate.com/intranet/equipos/fotos/18.jpg
13,Valencia CF,Kluivert,MD,3,0,0,0,5,2.5,"['-', '-', '-', '4', '1']",0,0,0,4,1,1.0,3730000,https://www.comuniate.com/caras3/3341.png,https://www.comuniate.com/intranet/equipos/fotos/18.jpg
13,Valencia CF,Fran Pérez,MD,4,0,0,0,0,0,"['-', '-', '-3', '-', '5']",0,0,-3,0,5,0.4,320000,https://www.comuniate.com/caras3/0.png,https://www.comuniate.com/intranet/equipos/fotos/18.jpg
13,Valencia CF,Ilaix Moriba,MD,2,17,0,0,1,0.5,"['-', '2', '-', '-', '-']",0,2,0,0,0,0.4,2110000,https://www.comuniate.com/caras3/3074.png,https://www.comuniate.com/intranet/equipos/fotos/18.jpg
13,Valencia CF,Jesús Santiago,MD,2,0,0,0,0,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,330000,https://www.comuniate.com/caras3/3239.png,https://www.comuniate.com/intranet/equipos/fotos/18.jpg
13,Valencia CF,Marcos André,DL,1,33,0,0,23,4.6,"['3', '4', '2', '3', '11']",3,4,2,3,11,4.6,3000000,https://www.comuniate.com/caras3/2957.png,https://www.comuniate.com/intranet/equipos/fotos/18.jpg
13,Valencia CF,Hugo Duro,DL,1,50,0,0,18,4.5,"['2', '-', '10', '2', '-']",2,0,10,2,0,2.8,5190000,https://www.comuniate.com/caras3/2550.png,https://www.comuniate.com/intranet/equipos/fotos/18.jpg
13,Valencia CF,Cavani,DL,0,17,0,0,2,2,"['-', '-', '-', '-', '2']",0,0,0,0,2,0.4,15380000,https://www.comuniate.com/caras3/3329.png,https://www.comuniate.com/intranet/equipos/fotos/18.jpg
13,Valencia CF,Diego López Noguerol,DL,0,0,0,0,2,2,"['-', '2', '-', '-', '-']",0,2,0,0,0,0.4,360000,https://www.comuniate.com/caras3/3333.png,https://www.comuniate.com/intranet/equipos/fotos/18.jpg
14,Real Valladolid CF,Sergio Asenjo,PT,6,83,0,0,6,1.2,"['0', '-', '6', '2', '-1']",0,0,6,2,-1,1.4,1610000,https://www.comuniate.com/caras3/555.png,https://www.comuniate.com/intranet/equipos/fotos/92.jpg
14,Real Valladolid CF,Masip,PT,6,17,0,0,3,3,"['-', '3', '-', '-', '-']",0,3,0,0,0,0.6,1060000,https://www.comuniate.com/caras3/1892.png,https://www.comuniate.com/intranet/equipos/fotos/92.jpg
14,Real Valladolid CF,Joaquín Fernández,DF,5,83,0,0,24,4,"['2', '2', '10', '5', '4']",2,2,10,5,4,4.6,2220000,https://www.comuniate.com/caras3/2681.png,https://www.comuniate.com/intranet/equipos/fotos/92.jpg
14,Real Valladolid CF,Javi Sánchez,DF,5,83,0,0,23,4.6,"['5', '2', '5', '4', '7']",5,2,5,4,7,4.6,2490000,https://www.comuniate.com/caras3/2689.png,https://www.comuniate.com/intranet/equipos/fotos/92.jpg
14,Real Valladolid CF,Luis Pérez,DF,6,83,0,1,15,3,"['2', '0', '7', '4', '-']",2,0,7,4,0,2.6,1460000,https://www.comuniate.com/caras3/2962.png,https://www.comuniate.com/intranet/equipos/fotos/92.jpg
14,Real Valladolid CF,Iván Fresneda,DF,5,17,0,0,12,6,"['-', '-', '-', '6', '6']",0,0,0,6,6,2.4,910000,https://www.comuniate.com/caras3/0.png,https://www.comuniate.com/intranet/equipos/fotos/92.jpg
14,Real Valladolid CF,Sergio Escudero,DF,6,67,1,0,7,1.8,"['1', '-', '-', '-', '-']",1,0,0,0,0,0.2,1340000,https://www.comuniate.com/caras3/1642.png,https://www.comuniate.com/intranet/equipos/fotos/92.jpg
