reservation_id,booking_date,checkin_date,checkout_date,channel_code,main_product_code,numberofadults,numberofchildren,persontravellingid,resort_region_code,resort_type_code,room_type_booked_code,roomnights,season_holidayed_code,state_code_residence,state_code_resort,total_pax,member_age_buckets,booking_type_code,memberid,cluster_code,reservationstatusid_code,resort_id
1d6e7904bab8b5b6cae9124c722f1275d185311f61e501a551dd2015fc0ffc95,14/11/17,04/12/17,07/12/17,1,3,6,0,45,3,3,1,3,4.0,8.0,5,7,H,1,e4f1cc5f5a6dc430d9dd4d942fdfccc6bca14694baf94561cc958e2e55ba1065,F,A,7902699be42c8a8e46fbbb4501726517e86b22c56a189f7625a6da49081b2451
bd1f0e76cb39520829f42a8444b0f9cc6b279b2c5736d8e25818c07eab92dc90,15/11/17,08/12/17,09/12/17,1,3,6,0,45,3,3,4,6,3.0,8.0,5,2,H,1,e4f1cc5f5a6dc430d9dd4d942fdfccc6bca14694baf94561cc958e2e55ba1065,F,B,39fa9ec190eee7b6f4dff1100d6343e10918d044c75eac8f9e9a2596173f80c9
f2d34d96ddeea30dfb7a444de7b4c75cf79242893cc817c01d2e88723ff2d888,15/11/17,08/12/17,09/12/17,1,3,6,0,45,3,3,4,6,3.0,8.0,5,3,H,1,e4f1cc5f5a6dc430d9dd4d942fdfccc6bca14694baf94561cc958e2e55ba1065,F,B,39fa9ec190eee7b6f4dff1100d6343e10918d044c75eac8f9e9a2596173f80c9
911c5e199b7bd010d9794c20fa647a834b4baebbd97d350dcc459eb6575ed200,25/11/14,14/01/15,16/01/15,3,2,4,0,45,2,2,2,2,2.0,1.0,2,7,D,1,4c4c389d4192fd737d897b29f547790cfd6dedf4ad574ded92d0b363a68a4ac3,D,A,6208ef0f7750c111548cf90b6ea1d0d0a66f6bff40dbef07cb45ec436263c7d6
e4f96a7285c47e16dbb5740ca781d9a1b7cf93bc819ec9ba3f14bfc5d383c93b,02/03/15,25/05/15,27/05/15,1,2,2,2,45,1,1,3,2,2.0,1.0,1,3,D,2,4c4c389d4192fd737d897b29f547790cfd6dedf4ad574ded92d0b363a68a4ac3,E,A,c6f3ac57944a531490cd39902d0f777715fd005efac9a30622d5f5205e7f6894
fe95ebbc23ba2a395c4dffd2e20544e90f9ebaba59e23e86800eacb8c2ce4be7,11/11/15,15/01/16,18/01/16,1,2,4,0,45,1,5,4,6,2.0,1.0,1,4,D,1,4c4c389d4192fd737d897b29f547790cfd6dedf4ad574ded92d0b363a68a4ac3,E,A,c75cb66ae28d8ebc6eded002c28a8ba0d06d3a78c6b5cbf9b2ade051f0775ac4
25a333342b930b863c526a718036585713055975d3305c9034d65b8b37704240,29/12/17,12/01/18,15/01/18,1,2,2,1,45,1,2,3,3,2.0,1.0,11,4,D,1,4c4c389d4192fd737d897b29f547790cfd6dedf4ad574ded92d0b363a68a4ac3,F,A,e29c9c180c6279b0b02abd6a1801c7c04082cf486ec027aa13515e4f3884bb6b
19fe89f899a7e72dce5e7606ac8e364036a1366cbb8c5355be4d5b7fc29c455c,13/11/14,17/01/15,20/01/15,3,2,3,0,45,1,1,3,3,2.0,1.0,6,4,D,2,048210c3a48e79dd37d5179d89accb9cf5872040590b501340f8bd3542b7be6c,F,A,49d180ecf56132819571bf39d9b7b342522a2ac6d23c1418d3338251bfe469c8
d5dad3be73a9f11169c23009ffb34f98e31b83fbfa65e4e13214f3e3b1d7029c,03/06/15,26/06/15,29/06/15,3,2,4,0,45,1,1,3,6,3.0,1.0,1,3,D,1,048210c3a48e79dd37d5179d89accb9cf5872040590b501340f8bd3542b7be6c,E,C,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b
e8c937227638cc567721ae21e4da21a12582cb51ddb1a8a95b4fe47591fc2b52,29/03/16,07/05/16,10/05/16,3,2,3,0,45,1,1,3,3,2.0,1.0,1,4,D,1,048210c3a48e79dd37d5179d89accb9cf5872040590b501340f8bd3542b7be6c,E,A,c6f3ac57944a531490cd39902d0f777715fd005efac9a30622d5f5205e7f6894
07b6f4a2f61c45bf199beb5644f8c2baf505b3997366fa5421a806c994f1df24,09/10/16,12/01/17,15/01/17,1,2,2,1,45,1,5,3,3,2.0,1.0,1,3,D,1,048210c3a48e79dd37d5179d89accb9cf5872040590b501340f8bd3542b7be6c,E,A,81b8a03f97e8787c53fe1a86bda042b6f0de9b0ec9c09357e107c99ba4d6948a
b381ef3d53cc59c7a6963dd86dd52c97557b0a1242700076520fe46adf8bfd20,04/10/14,01/02/15,03/02/15,3,2,7,0,45,2,4,5,6,3.0,19.0,10,2,E,1,aa530ae4edcb7748bdad02c0853e6f1e65373a7d8dc8e713f1def31fbbbdd025,B,A,0b918943df0962bc7a1824c0555a389347b4febdc7cf9d1254406d80ce44e3f9
8d5a7b722b0d5d4bf62fbfed1daccbf0e0aef1e4573c092abbce3c56593c5bc6,16/09/15,21/09/15,22/09/15,3,2,3,0,45,1,5,4,4,4.0,19.0,1,2,E,1,aa530ae4edcb7748bdad02c0853e6f1e65373a7d8dc8e713f1def31fbbbdd025,E,A,c75cb66ae28d8ebc6eded002c28a8ba0d06d3a78c6b5cbf9b2ade051f0775ac4
38feb05afe8babc1b7146f9c096d09f66230b46bcae152e881f860ce0dd5b072,31/05/16,16/07/16,18/07/16,1,2,2,0,45,1,1,4,2,4.0,19.0,1,3,E,1,aa530ae4edcb7748bdad02c0853e6f1e65373a7d8dc8e713f1def31fbbbdd025,E,B,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b
0a45b77f4cfb3d70b2e90ee4250a295c33e49f73a649e69921a691e095fa3b7c,09/06/16,19/06/16,20/06/16,3,2,4,0,45,1,1,2,3,3.0,19.0,6,5,E,1,aa530ae4edcb7748bdad02c0853e6f1e65373a7d8dc8e713f1def31fbbbdd025,F,A,b17ef6d19c7a5b1ee83b907c595526dcb1eb06db8227d650d5dda0a9f4ce8cd9
0d648b5fb8832787010f69485ad97b2668d5e9cd3e17b6c8afe8d1ab62b96a64,26/11/14,26/02/15,01/03/15,1,1,2,2,45,2,2,2,3,3.0,8.0,2,4,E,1,640d7a929942d2641f1ed0a71455a1fd4884cbc26bfa6822ea50038b6c8c703a,D,A,6208ef0f7750c111548cf90b6ea1d0d0a66f6bff40dbef07cb45ec436263c7d6
d34a311eb0a87c6ab7711ca026eb07c0ebdfa0d2467e78d6e153c0c5327f5ede,02/12/14,01/03/15,05/03/15,1,1,2,2,45,2,2,2,4,3.0,8.0,2,4,E,1,640d7a929942d2641f1ed0a71455a1fd4884cbc26bfa6822ea50038b6c8c703a,D,A,d4735e3a265e16eee03f59718b9b5d03019c07d8b6c51f90da3a666eec13ab35
cfe11778915f618fa03e399503ad1b77748d53a70f16ed5b8b70b3cb6b8bbc96,01/08/15,09/11/15,14/11/15,3,1,3,2,45,2,1,2,5,1.0,8.0,9,4,E,1,640d7a929942d2641f1ed0a71455a1fd4884cbc26bfa6822ea50038b6c8c703a,B,A,624b60c58c9d8bfb6ff1886c2fd605d2adeb6ea4da576068201b6c6958ce93f4
434473adefcfc13caecef58d5168824a96fb37ba056d0bbe5a183f583412df9b,01/09/15,17/09/15,20/09/15,3,1,2,2,45,2,1,2,3,1.0,8.0,7,4,E,1,640d7a929942d2641f1ed0a71455a1fd4884cbc26bfa6822ea50038b6c8c703a,C,A,9400f1b21cb527d7fa3d3eabba93557a18ebe7a2ca4e471cfe5e4c5b4ca7f767
8e49ffff5fe31f091942e86f808038359b16d6117c5e20ece16c54bf0b2481ec,01/08/15,14/11/15,17/11/15,3,1,2,0,45,2,7,4,3,1.0,8.0,9,4,E,1,640d7a929942d2641f1ed0a71455a1fd4884cbc26bfa6822ea50038b6c8c703a,B,A,ff5a1ae012afa5d4c889c50ad427aaf545d31a4fac04ffc1c4d03d403ba4250a
36b2b523a0b4d2474c1642254ca91e8edd648668a94d3ae784bbd771a2db9d28,10/03/17,13/05/17,16/05/17,1,1,3,1,45,1,1,2,3,1.0,8.0,6,4,E,1,640d7a929942d2641f1ed0a71455a1fd4884cbc26bfa6822ea50038b6c8c703a,F,A,b17ef6d19c7a5b1ee83b907c595526dcb1eb06db8227d650d5dda0a9f4ce8cd9
6acac04a8d50322807914727d2eb155710c126eeb4670838dd29e9d52959f992,10/03/17,16/05/17,19/05/17,1,1,3,1,45,1,1,4,6,1.0,8.0,4,2,E,1,640d7a929942d2641f1ed0a71455a1fd4884cbc26bfa6822ea50038b6c8c703a,F,B,e7f6c011776e8db7cd330b54174fd76f7d0216b612387a5ffcfb81e6f0919683
eb044488cfbc340d738bb3616e4396e85a924bd444e827cb1855710544b16075,02/07/17,19/10/17,24/10/17,1,1,3,1,45,2,2,2,5,1.0,8.0,2,4,E,1,640d7a929942d2641f1ed0a71455a1fd4884cbc26bfa6822ea50038b6c8c703a,D,A,d4735e3a265e16eee03f59718b9b5d03019c07d8b6c51f90da3a666eec13ab35
41b9b457bae5cd3f53dafc5b3409ce0d1409517b6255210a0a5838e94a60cfeb,21/10/18,06/11/18,12/11/18,1,1,3,1,45,2,2,2,6,1.0,8.0,2,4,E,1,640d7a929942d2641f1ed0a71455a1fd4884cbc26bfa6822ea50038b6c8c703a,D,A,6208ef0f7750c111548cf90b6ea1d0d0a66f6bff40dbef07cb45ec436263c7d6
eef1eea4dc11fed32775ccbec3f9d86a06f043be18693b22badaaa157ab49a7b,26/11/14,11/01/15,15/01/15,1,2,2,2,45,1,1,3,4,3.0,15.0,6,4,E,2,f2bbc499ea6e3b9fc63f75f5c2c77ffd9aca9e8a5d7183ec5687604a3825ebcb,F,A,b17ef6d19c7a5b1ee83b907c595526dcb1eb06db8227d650d5dda0a9f4ce8cd9
465d597b9096d00c5a3063c8771a3426d269a23ad224d286309512d2ae3bbeee,01/07/16,04/10/16,07/10/16,1,2,2,2,45,1,5,2,3,2.0,15.0,1,4,E,1,f2bbc499ea6e3b9fc63f75f5c2c77ffd9aca9e8a5d7183ec5687604a3825ebcb,E,A,535fa30d7e25dd8a49f1536779734ec8286108d115da5045d77f3b4185d8f790
f25896e8ae2dfbfa9da7dc70442374710f80ef11b0959b36f55a1e8eba56b980,10/01/18,26/01/18,28/01/18,2,2,4,0,45,2,2,2,3,2.0,15.0,2,4,E,1,f2bbc499ea6e3b9fc63f75f5c2c77ffd9aca9e8a5d7183ec5687604a3825ebcb,D,A,6208ef0f7750c111548cf90b6ea1d0d0a66f6bff40dbef07cb45ec436263c7d6
60799b5fa25f507bcd0458f873b1a914b3f95c98f159db516e66180d489cf848,26/11/14,10/01/15,13/01/15,1,2,4,0,47,1,1,3,8,2.0,8.0,1,2,E,1,613a341ae1ebe32db2a180fb3ea02507c1372214b9acc4119ad1b0c3f5e07a05,E,A,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b
a17ac1024a6715790ad30b4b83a9808c7e11b206ef6bf887f4825f81b4da1601,26/11/14,05/01/15,09/01/15,3,2,4,0,47,1,1,2,4,3.0,8.0,6,4,E,1,613a341ae1ebe32db2a180fb3ea02507c1372214b9acc4119ad1b0c3f5e07a05,F,A,b17ef6d19c7a5b1ee83b907c595526dcb1eb06db8227d650d5dda0a9f4ce8cd9
70ab5aefacf1a95b85714c6194dee184964fb9d0b97e101bd1ca2138e90ee772,14/02/18,17/05/18,21/05/18,1,2,3,1,45,2,2,2,4,2.0,8.0,2,3,E,1,613a341ae1ebe32db2a180fb3ea02507c1372214b9acc4119ad1b0c3f5e07a05,D,A,6208ef0f7750c111548cf90b6ea1d0d0a66f6bff40dbef07cb45ec436263c7d6
4a96019ede82e02ae5b902df9a0af3f619a25b426dc45ea363bdff04089b1745,16/08/18,31/08/18,02/09/18,3,2,3,0,45,2,1,2,2,1.0,8.0,7,4,E,1,613a341ae1ebe32db2a180fb3ea02507c1372214b9acc4119ad1b0c3f5e07a05,C,A,9400f1b21cb527d7fa3d3eabba93557a18ebe7a2ca4e471cfe5e4c5b4ca7f767
52a21f522feb0e88f28cf1e4d9b46e09130084d607cac6376aa1d88d64981208,26/11/14,13/01/15,17/01/15,1,1,2,0,47,3,4,3,4,3.0,8.0,5,2,F,1,0efdf9ad99d62dc21aca1a5ee8df18dd34bba71fb066ef5ea11b30bb96a6615d,F,A,4ec9599fc203d176a301536c2e091a19bc852759b255bd6818810a42c5fed14a
9c5e9f93b678d8c63fba39044537f0e98cbb60edd64e3a65f3e93a2e45b57be1,06/01/15,17/01/15,21/01/15,3,1,3,0,47,3,3,3,4,3.0,8.0,3,2,F,1,0efdf9ad99d62dc21aca1a5ee8df18dd34bba71fb066ef5ea11b30bb96a6615d,F,A,4e07408562bedb8b60ce05c1decfe3ad16b72230967de01f640b7e4729b49fce
09f90c7fb4450085a1888b7bc236a8493d6593f4c42b347943c93016a185e72c,22/11/14,08/01/15,10/01/15,3,2,4,0,46,2,1,4,4,2.0,8.0,7,2,D,1,27e65e86214762a66854b48ad50d878d13014b8203cdea69f443b659b4ed3b4b,C,A,da4ea2a5506f2693eae190d9360a1f31793c98a1adade51d93533a6f520ace1c
b57b036f8d32029db0ff7a87ef18c1745a8a0b253b5d8a6bb97b3532605e11f3,06/06/18,12/07/18,15/07/18,2,2,4,0,46,2,2,2,3,4.0,8.0,2,3,D,1,27e65e86214762a66854b48ad50d878d13014b8203cdea69f443b659b4ed3b4b,D,A,d4735e3a265e16eee03f59718b9b5d03019c07d8b6c51f90da3a666eec13ab35
0e895bb9de6ca062071fa0beaacdb4c59ed9b71477143e53dd558cc71d428f3d,06/06/18,14/06/18,16/06/18,2,2,4,0,46,2,4,2,2,2.0,8.0,13,4,D,1,27e65e86214762a66854b48ad50d878d13014b8203cdea69f443b659b4ed3b4b,B,A,8722616204217eddb39e7df969e0698aed8e599ba62ed2de1ce49b03ade0fede
0ba90c379f936a2561f607411085ed90d07af17a6be823d14e32260b755f09cd,18/09/18,01/10/18,03/10/18,2,2,3,0,45,2,2,2,3,3.0,8.0,2,2,D,1,27e65e86214762a66854b48ad50d878d13014b8203cdea69f443b659b4ed3b4b,D,A,6208ef0f7750c111548cf90b6ea1d0d0a66f6bff40dbef07cb45ec436263c7d6
1afbb681eb4ce075041d43abd607887c0980d40b229ee5615156044486f841c2,26/11/18,12/12/18,14/12/18,2,2,2,0,45,2,4,2,2,3.0,8.0,13,2,D,1,27e65e86214762a66854b48ad50d878d13014b8203cdea69f443b659b4ed3b4b,B,A,8722616204217eddb39e7df969e0698aed8e599ba62ed2de1ce49b03ade0fede
369ca54d1506589d9847063532826208fc0428952494e7424b4b520e10ec4ea4,04/02/19,08/02/19,11/02/19,2,2,3,0,45,2,4,2,3,3.0,8.0,13,3,D,1,27e65e86214762a66854b48ad50d878d13014b8203cdea69f443b659b4ed3b4b,B,A,8722616204217eddb39e7df969e0698aed8e599ba62ed2de1ce49b03ade0fede
e06a6157194bfd8c769c19d84f3b312bf430bb5724399bc3cfc72331e77850f7,25/11/14,12/01/15,14/01/15,3,3,2,2,45,3,4,3,2,3.0,4.0,5,5,C,2,2d403701ad2b1a0637aaaff6538227a8f88573093f0319f1504ff7c5c86b35ec,F,A,4ec9599fc203d176a301536c2e091a19bc852759b255bd6818810a42c5fed14a
dcf075eb6750ce870eded9ee1592837df583d6887fe06d1d42871a18fb2e6b4b,25/11/14,09/01/15,12/01/15,3,3,2,2,45,3,1,3,3,3.0,4.0,5,5,C,2,2d403701ad2b1a0637aaaff6538227a8f88573093f0319f1504ff7c5c86b35ec,F,A,670671cd97404156226e507973f2ab8330d3022ca96e0c93bdbdb320c41adcaf
ec8dd3a4c70fd0e2e22f1f2135930af4302f3e0fbbbffbbbbd0ce5cfc713a8d4,12/10/17,16/10/17,20/10/17,3,3,3,2,45,3,3,2,4,3.0,4.0,3,7,C,1,2d403701ad2b1a0637aaaff6538227a8f88573093f0319f1504ff7c5c86b35ec,F,A,4e07408562bedb8b60ce05c1decfe3ad16b72230967de01f640b7e4729b49fce
f657fc8e894a2924d5b3a93c09ab379a2368fd5a92de461f6ab76ed2c5be0ae4,14/11/18,23/11/18,26/11/18,1,3,2,3,45,3,3,4,6,3.0,4.0,5,4,C,1,2d403701ad2b1a0637aaaff6538227a8f88573093f0319f1504ff7c5c86b35ec,F,A,39fa9ec190eee7b6f4dff1100d6343e10918d044c75eac8f9e9a2596173f80c9
5265959f8a8babaa4ba2c0909fc5f42474cf3f88da75f3846a3a6d716e1933b8,14/11/18,17/11/18,18/11/18,1,3,2,3,45,3,4,2,1,3.0,4.0,5,5,C,1,2d403701ad2b1a0637aaaff6538227a8f88573093f0319f1504ff7c5c86b35ec,F,A,4ec9599fc203d176a301536c2e091a19bc852759b255bd6818810a42c5fed14a
1f7c6015ff5b4469189a8e2001ddf937336564e1cb10db0177ca736c5073487f,22/12/18,31/12/18,01/01/19,3,2,2,0,46,1,1,4,1,1.0,4.0,1,3,C,1,2d403701ad2b1a0637aaaff6538227a8f88573093f0319f1504ff7c5c86b35ec,E,A,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b
8f81f3a36cf5640566ae82534a17804ead772d1368b5cddba1bfec84c0ae165c,26/11/14,02/01/15,04/01/15,1,2,2,1,45,2,2,2,2,1.0,8.0,2,3,E,1,b24daaf54f01016e1c9614f6799a5c240185cc81e8228f9a16e004ff4724c7e7,D,A,6208ef0f7750c111548cf90b6ea1d0d0a66f6bff40dbef07cb45ec436263c7d6
db3aa79b7fe09c98e58661ed2b9182e842c9b7baf2bbd987564a9e596d6748b9,23/02/16,29/04/16,03/05/16,1,2,4,0,45,3,4,4,8,2.0,8.0,5,3,E,1,b24daaf54f01016e1c9614f6799a5c240185cc81e8228f9a16e004ff4724c7e7,F,A,4ec9599fc203d176a301536c2e091a19bc852759b255bd6818810a42c5fed14a
43b0af88ac183c31fd417ad029da38c1f4a4fc0c541b6ba3834eba36f97b90e5,03/11/14,11/02/15,12/02/15,1,1,2,0,45,2,4,5,3,3.0,8.0,10,2,F,1,54a4424ffd528e5d93e46903d03cceb81555cc694f93cb633e5a79a890abdb8e,B,A,0b918943df0962bc7a1824c0555a389347b4febdc7cf9d1254406d80ce44e3f9
cf9807988b26bc3ee8ef46b2b6e8d90f8754ecc0dac99f030c4e3a33d133abcf,05/06/15,17/09/15,20/09/15,1,1,2,0,45,1,1,4,3,4.0,8.0,1,2,F,1,54a4424ffd528e5d93e46903d03cceb81555cc694f93cb633e5a79a890abdb8e,E,A,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b
e1efc5d905c90b1a91d0be25e8f00c95c35f011b91e59563eae7f113f4d723d2,03/07/15,07/10/15,09/10/15,1,1,2,0,45,3,3,4,2,3.0,8.0,3,2,F,1,54a4424ffd528e5d93e46903d03cceb81555cc694f93cb633e5a79a890abdb8e,A,A,9f14025af0065b30e47e23ebb3b491d39ae8ed17d33739e5ff3827ffb3634953
f3dcd6c0025ae7770a6afff3b55fd8231a8397679860522c881669fc9355e5a2,19/12/15,10/02/16,13/02/16,1,1,2,0,45,1,1,3,3,4.0,8.0,6,3,F,1,54a4424ffd528e5d93e46903d03cceb81555cc694f93cb633e5a79a890abdb8e,F,A,b17ef6d19c7a5b1ee83b907c595526dcb1eb06db8227d650d5dda0a9f4ce8cd9
1f52dc11cc4867dd7b53cc6bc26cb567b11ecae5ce78e0e002d9e6cacc0fb90e,24/07/16,03/10/16,05/10/16,1,1,2,0,45,1,5,4,2,3.0,8.0,1,2,F,1,54a4424ffd528e5d93e46903d03cceb81555cc694f93cb633e5a79a890abdb8e,E,A,c75cb66ae28d8ebc6eded002c28a8ba0d06d3a78c6b5cbf9b2ade051f0775ac4
3e968701ed3f3054079d09a59f4f00e7dbdd015af820df326beea3acd1cf8a8e,24/07/16,05/10/16,08/10/16,1,1,2,0,45,1,5,4,3,2.0,8.0,1,2,F,1,54a4424ffd528e5d93e46903d03cceb81555cc694f93cb633e5a79a890abdb8e,E,A,535fa30d7e25dd8a49f1536779734ec8286108d115da5045d77f3b4185d8f790
0609e32a56e334bcee4f95f048e87864acbcfe2f5e6bb198fdc084a3ec248918,02/11/16,15/02/17,18/02/17,1,1,2,0,45,2,1,4,3,2.0,8.0,9,2,F,1,54a4424ffd528e5d93e46903d03cceb81555cc694f93cb633e5a79a890abdb8e,B,A,624b60c58c9d8bfb6ff1886c2fd605d2adeb6ea4da576068201b6c6958ce93f4
0303259cae120374adabcfc04765b70de999a0480d9beaa550a11dbb9b2fb109,02/11/16,12/02/17,15/02/17,1,1,2,0,45,2,7,4,3,2.0,8.0,9,3,F,1,54a4424ffd528e5d93e46903d03cceb81555cc694f93cb633e5a79a890abdb8e,B,A,ff5a1ae012afa5d4c889c50ad427aaf545d31a4fac04ffc1c4d03d403ba4250a
b9a10ffb5c1298895ea3aaa641f910ebb2b55a7b7c5145272c6124cb9b5f86bc,01/05/17,14/08/17,17/08/17,1,1,2,0,45,1,1,3,3,3.0,8.0,4,2,F,1,54a4424ffd528e5d93e46903d03cceb81555cc694f93cb633e5a79a890abdb8e,F,A,4b227777d4dd1fc61c6f884f48641d02b4d121d3fd328cb08b5531fcacdabf8a
34a863d40a063699886635442b882e26593c8164ede7e1569195eddccddd959c,01/11/17,10/02/18,13/02/18,1,1,2,0,45,3,3,4,3,4.0,8.0,5,2,F,1,54a4424ffd528e5d93e46903d03cceb81555cc694f93cb633e5a79a890abdb8e,F,A,39fa9ec190eee7b6f4dff1100d6343e10918d044c75eac8f9e9a2596173f80c9
530a7d7f6375d1d27281d53cfe576147bbd7fba067d1ead2760f21fd84a05089,01/11/17,13/02/18,16/02/18,1,1,2,0,45,3,3,3,3,4.0,8.0,5,2,F,1,54a4424ffd528e5d93e46903d03cceb81555cc694f93cb633e5a79a890abdb8e,F,A,7902699be42c8a8e46fbbb4501726517e86b22c56a189f7625a6da49081b2451
d2f98fdc8cb93ee24eb35abde3d60a710844af8d50b5011d5c4f2978b3332c55,04/11/18,09/02/19,12/02/19,2,1,2,0,45,1,1,3,3,3.0,8.0,1,2,F,1,54a4424ffd528e5d93e46903d03cceb81555cc694f93cb633e5a79a890abdb8e,E,A,c6f3ac57944a531490cd39902d0f777715fd005efac9a30622d5f5205e7f6894
1378f56d379d5b14e22748844ec968d16574e0fd91c3c9169c9b1dd20f1d32f0,26/11/14,04/02/15,06/02/15,3,2,3,0,45,2,1,3,2,3.0,8.0,7,4,G,1,53c16d62e4ca50ece6a0dfe4bb40c4f30cd869bf5d83b9a0ba621eacf999b59d,C,C,da4ea2a5506f2693eae190d9360a1f31793c98a1adade51d93533a6f520ace1c
6f0680d73945d1f312af43a3e101f71c7c249bb21f69988ef50474c7c877c5f5,26/11/14,23/02/15,26/02/15,3,2,4,0,45,2,7,4,6,3.0,8.0,9,2,G,1,53c16d62e4ca50ece6a0dfe4bb40c4f30cd869bf5d83b9a0ba621eacf999b59d,B,A,ff5a1ae012afa5d4c889c50ad427aaf545d31a4fac04ffc1c4d03d403ba4250a
0e675ef8251e4e8fa8a40319ed91398553d6a8bc39359945bb477788462e4575,01/04/15,17/07/15,19/07/15,3,2,4,0,46,2,1,3,6,4.0,8.0,7,2,G,1,53c16d62e4ca50ece6a0dfe4bb40c4f30cd869bf5d83b9a0ba621eacf999b59d,C,A,da4ea2a5506f2693eae190d9360a1f31793c98a1adade51d93533a6f520ace1c
656c859760f0c79ab8da77240c9bb424cd6776ed5f90a74620f8099f9da58841,29/04/17,20/05/17,21/05/17,3,2,3,0,45,2,1,3,1,2.0,8.0,7,2,G,1,53c16d62e4ca50ece6a0dfe4bb40c4f30cd869bf5d83b9a0ba621eacf999b59d,C,A,da4ea2a5506f2693eae190d9360a1f31793c98a1adade51d93533a6f520ace1c
a87c0a09aaa8c31d665282192c7a4e350b5e6f9776084537136db6981cdd527c,26/11/14,10/02/15,12/02/15,3,3,3,0,45,1,1,3,2,4.0,5.0,1,2,B,2,a50a10615f77b2d1df600df95687c9b6eae8ad3bf626d0accd1c6f957f217fe2,E,A,c6f3ac57944a531490cd39902d0f777715fd005efac9a30622d5f5205e7f6894
e859bbcdbaeb07e7e24ca302fd1f12fd09c564b5f51b81f45de5b7a85d033694,26/11/14,07/02/15,10/02/15,3,3,3,0,45,1,1,2,3,4.0,5.0,1,2,B,2,a50a10615f77b2d1df600df95687c9b6eae8ad3bf626d0accd1c6f957f217fe2,E,A,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b
50588f31ce11561014a1e51813762501b19e54af40676778ef7c51f796fdfc94,24/01/15,12/02/15,14/02/15,3,3,2,0,45,1,5,3,2,4.0,5.0,1,2,B,2,a50a10615f77b2d1df600df95687c9b6eae8ad3bf626d0accd1c6f957f217fe2,E,A,81b8a03f97e8787c53fe1a86bda042b6f0de9b0ec9c09357e107c99ba4d6948a
b1aa617b59d7a371ed6fc026118bc40b070386f495685336d2e012f674989fae,17/08/15,04/09/15,06/09/15,1,3,2,0,45,3,3,3,2,4.0,5.0,3,2,B,1,a50a10615f77b2d1df600df95687c9b6eae8ad3bf626d0accd1c6f957f217fe2,A,A,f5ca38f748a1d6eaf726b8a42fb575c3c71f1864a8143301782de13da2d9202b
90fc72d435baefc767a4c06d988dd04ab1045d5c89a9dfea4888dcfe5f142424,26/09/15,04/10/15,07/10/15,1,3,3,0,47,3,3,4,4,3.0,5.0,3,2,B,1,a50a10615f77b2d1df600df95687c9b6eae8ad3bf626d0accd1c6f957f217fe2,A,A,f5ca38f748a1d6eaf726b8a42fb575c3c71f1864a8143301782de13da2d9202b
8693ca29ca199d6d0a56d2db63e6697a7032896dc25790d89ea3c1f93ba8c81f,06/06/16,03/09/16,06/09/16,1,3,2,0,45,1,1,3,3,4.0,5.0,6,2,B,1,a50a10615f77b2d1df600df95687c9b6eae8ad3bf626d0accd1c6f957f217fe2,F,A,b17ef6d19c7a5b1ee83b907c595526dcb1eb06db8227d650d5dda0a9f4ce8cd9
a6fbba829bfb760e6cd8bae594e9bc92b7f0284549a3b59c93da68261f45fa76,10/06/16,06/09/16,08/09/16,1,3,2,0,45,1,1,3,2,4.0,5.0,6,2,B,1,a50a10615f77b2d1df600df95687c9b6eae8ad3bf626d0accd1c6f957f217fe2,F,A,49d180ecf56132819571bf39d9b7b342522a2ac6d23c1418d3338251bfe469c8
9b8852fa77deaf131a3cc10f3ddfcf5032f150c7903f0813df4b3c3b90b4237c,17/08/17,02/09/17,05/09/17,2,3,4,0,45,3,3,4,6,3.0,5.0,5,2,B,1,a50a10615f77b2d1df600df95687c9b6eae8ad3bf626d0accd1c6f957f217fe2,F,A,39fa9ec190eee7b6f4dff1100d6343e10918d044c75eac8f9e9a2596173f80c9
254eaaf4cb58ab03c088b681fbbb0786bede162e552f04cf7786a83cf08b3707,02/02/19,15/02/19,17/02/19,2,3,2,0,45,2,1,2,3,2.0,5.0,9,2,B,1,a50a10615f77b2d1df600df95687c9b6eae8ad3bf626d0accd1c6f957f217fe2,B,A,624b60c58c9d8bfb6ff1886c2fd605d2adeb6ea4da576068201b6c6958ce93f4
1974e3d5d51e69890c3ef0bd67c17dd018c974c8e9b4ed08e3aba75beda2bcec,26/11/14,15/02/15,17/02/15,1,2,2,1,45,2,1,2,2,3.0,8.0,9,3,C,1,d8203e3db4a82fa3b27407604e27fee42add937ad704b34ac6911aae1f673072,B,A,624b60c58c9d8bfb6ff1886c2fd605d2adeb6ea4da576068201b6c6958ce93f4
452d620a20d0b79e3d0d9cc505766d28ac58d480d7d68809e3b5345b5dfb0b71,10/05/16,02/06/16,04/06/16,1,2,2,1,45,2,2,3,3,2.0,8.0,2,3,C,1,d8203e3db4a82fa3b27407604e27fee42add937ad704b34ac6911aae1f673072,D,C,d4735e3a265e16eee03f59718b9b5d03019c07d8b6c51f90da3a666eec13ab35
